  0.9995743E+00  0.1000000E-01
  0.9987923E+00  0.2000000E-01
  0.9977745E+00  0.3000000E-01
  0.9965631E+00  0.4000000E-01
  0.9951818E+00  0.5000000E-01
  0.9936464E+00  0.6000000E-01
  0.9919682E+00  0.7000000E-01
  0.9901557E+00  0.8000000E-01
  0.9882156E+00  0.9000000E-01
  0.9861532E+00  0.1000000E+00
  0.9839728E+00  0.1100000E+00
  0.9816780E+00  0.1200000E+00
  0.9792719E+00  0.1300000E+00
  0.9767570E+00  0.1400000E+00
  0.9741354E+00  0.1500000E+00
  0.9714089E+00  0.1600000E+00
  0.9685790E+00  0.1700000E+00
  0.9656470E+00  0.1800000E+00
  0.9626139E+00  0.1900000E+00
  0.9594807E+00  0.2000000E+00
  0.9562479E+00  0.2100000E+00
  0.9529163E+00  0.2200000E+00
  0.9494861E+00  0.2300000E+00
  0.9459576E+00  0.2400000E+00
  0.9423311E+00  0.2500000E+00
  0.9386066E+00  0.2600000E+00
  0.9347840E+00  0.2700000E+00
  0.9308631E+00  0.2800000E+00
  0.9268438E+00  0.2900000E+00
  0.9227257E+00  0.3000000E+00
  0.9185084E+00  0.3100000E+00
  0.9141913E+00  0.3200000E+00
  0.9097738E+00  0.3300000E+00
  0.9052553E+00  0.3400000E+00
  0.9006350E+00  0.3500000E+00
  0.8959120E+00  0.3600000E+00
  0.8910853E+00  0.3700000E+00
  0.8861541E+00  0.3800000E+00
  0.8811170E+00  0.3900000E+00
  0.8759729E+00  0.4000000E+00
  0.8707206E+00  0.4100000E+00
  0.8653585E+00  0.4200000E+00
  0.8598853E+00  0.4300000E+00
  0.8542992E+00  0.4400000E+00
  0.8485986E+00  0.4500000E+00
  0.8427817E+00  0.4600000E+00
  0.8368465E+00  0.4700000E+00
  0.8307909E+00  0.4800000E+00
  0.8246128E+00  0.4900000E+00
  0.8183099E+00  0.5000000E+00
  0.8118796E+00  0.5100000E+00
  0.8053193E+00  0.5200000E+00
  0.7986263E+00  0.5300000E+00
  0.7917976E+00  0.5400000E+00
  0.7848301E+00  0.5500000E+00
  0.7777203E+00  0.5600000E+00
  0.7704648E+00  0.5700000E+00
  0.7630597E+00  0.5800000E+00
  0.7555010E+00  0.5900000E+00
  0.7477845E+00  0.6000000E+00
  0.7399055E+00  0.6100000E+00
  0.7318592E+00  0.6200000E+00
  0.7236402E+00  0.6300000E+00
  0.7152430E+00  0.6400000E+00
  0.7066616E+00  0.6500000E+00
  0.6978895E+00  0.6600000E+00
  0.6889196E+00  0.6700000E+00
  0.6797446E+00  0.6800000E+00
  0.6703563E+00  0.6900000E+00
  0.6607459E+00  0.7000000E+00
  0.6509040E+00  0.7100000E+00
  0.6408200E+00  0.7200000E+00
  0.6304828E+00  0.7300000E+00
  0.6198799E+00  0.7400000E+00
  0.6089978E+00  0.7500000E+00
  0.5978215E+00  0.7600000E+00
  0.5863345E+00  0.7700000E+00
  0.5745185E+00  0.7800000E+00
  0.5623530E+00  0.7900000E+00
  0.5498151E+00  0.8000000E+00
  0.5368791E+00  0.8100000E+00
  0.5235157E+00  0.8200000E+00
  0.5096915E+00  0.8300000E+00
  0.4953684E+00  0.8400000E+00
  0.4805020E+00  0.8500000E+00
  0.4650406E+00  0.8600000E+00
  0.4489229E+00  0.8700000E+00
  0.4320758E+00  0.8800000E+00
  0.4144108E+00  0.8900000E+00
  0.3958187E+00  0.9000000E+00
  0.3761623E+00  0.9100000E+00
  0.3552655E+00  0.9200000E+00
  0.3328951E+00  0.9300000E+00
  0.3087312E+00  0.9400000E+00
  0.2823144E+00  0.9500000E+00
  0.2529399E+00  0.9600000E+00
  0.2194239E+00  0.9700000E+00
  0.1794612E+00  0.9800000E+00
  0.1271114E+00  0.9900000E+00
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
  0.1273297E-04  0.1000000E+01
